FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP167.TXT
Local Time: Sat Jul 27 20:39:48 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP167
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  230952  47  33.0320 N  63  16.5610 W   0.4        3.8        2.3*       9.2*
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234141  47  29.3270 N  63  18.1890 W   6.7        5.2        2.9       14.5 
020727  234143  47  29.3260 N  63  18.1840 W   6.6        5.2        2.9       14.5 
020727  234143  47  29.3260 N  63  18.1840 W   6.6        5.2        2.9       14.5 
020727  234143  47  29.3260 N  63  18.1840 W   6.6        5.2        2.9       14.5 
020727  234143  47  29.3260 N  63  18.1840 W   6.6        5.2        2.9       14.5 
020727  234143  47  29.3260 N  63  18.1840 W   6.6        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234145  47  29.3240 N  63  18.1790 W   6.7        5.2        2.9       14.5 
020727  234147  47  29.3230 N  63  18.1740 W   6.7        5.2        2.9       14.5 
020727  234147  47  29.3230 N  63  18.1740 W   6.7        5.2        2.9       14.5 
020727  234147  47  29.3230 N  63  18.1740 W   6.7        5.2        2.9       14.5 
020727  234147  47  29.3230 N  63  18.1740 W   6.7        5.2        2.9       14.5 
020727  234147  47  29.3230 N  63  18.1740 W   6.7        5.2        2.9       14.5 
020727  234149  47  29.3210 N  63  18.1690 W   6.7        5.2        2.9       14.5 
020727  234149  47  29.3210 N  63  18.1690 W   6.7        5.2        2.9       14.5 
020727  234149  47  29.3210 N  63  18.1690 W   6.7        5.2        2.9       14.5 
020727  234149  47  29.3210 N  63  18.1690 W   6.7        5.2        2.9       14.5 
020727  234149  47  29.3210 N  63  18.1690 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234151  47  29.3200 N  63  18.1640 W   6.7        5.2        2.9       14.5 
020727  234153  47  29.3180 N  63  18.1590 W   6.6        5.2        2.9       14.5 
020727  234153  47  29.3180 N  63  18.1590 W   6.6        5.2        2.9       14.5 
020727  234153  47  29.3180 N  63  18.1590 W   6.6        5.2        2.9       14.5 
020727  234153  47  29.3180 N  63  18.1590 W   6.6        5.2        2.9       14.5 
020727  234153  47  29.3180 N  63  18.1590 W   6.6        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234155  47  29.3170 N  63  18.1540 W   6.7        5.2        2.9       14.5 
020727  234157  47  29.3160 N  63  18.1490 W   6.7        5.2        2.9       14.5 
020727  234157  47  29.3160 N  63  18.1490 W   6.7        5.2        2.9       14.5 
020727  234157  47  29.3160 N  63  18.1490 W   6.7        5.2        2.9       14.5 
020727  234157  47  29.3160 N  63  18.1490 W   6.7        5.2        2.9       14.5 
020727  234157  47  29.3160 N  63  18.1490 W   6.7        5.2        2.9       14.5 
020727  234159  47  29.3140 N  63  18.1430 W   6.6        5.2        2.9       14.5 
020727  234159  47  29.3140 N  63  18.1430 W   6.6        5.2        2.9       14.5 
020727  234159  47  29.3140 N  63  18.1430 W   6.6        5.2        2.9       14.5 
020727  234159  47  29.3140 N  63  18.1430 W   6.6        5.2        2.9       14.5 
020727  234159  47  29.3140 N  63  18.1430 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234201  47  29.3130 N  63  18.1390 W   6.6        5.2        2.9       14.5 
020727  234203  47  29.3110 N  63  18.1340 W   6.1        5.2        2.9       14.5 
020727  234203  47  29.3110 N  63  18.1340 W   6.1        5.2        2.9       14.5 
020727  234203  47  29.3110 N  63  18.1340 W   6.1        5.2        2.9       14.5 
020727  234203  47  29.3110 N  63  18.1340 W   6.1        5.2        2.9       14.5 
020727  234203  47  29.3110 N  63  18.1340 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234205  47  29.3100 N  63  18.1290 W   6.1        5.2        2.9       14.5 
020727  234207  47  29.3090 N  63  18.1240 W   6.1        5.2        2.9       14.5 
020727  234207  47  29.3090 N  63  18.1240 W   6.1        5.2        2.9       14.5 
020727  234207  47  29.3090 N  63  18.1240 W   6.1        5.2        2.9       14.5 
020727  234207  47  29.3090 N  63  18.1240 W   6.1        5.2        2.9       14.5 
020727  234207  47  29.3090 N  63  18.1240 W   6.1        5.2        2.9       14.5 
020727  234209  47  29.3070 N  63  18.1200 W   6.1        5.2        2.9       14.5 
020727  234209  47  29.3070 N  63  18.1200 W   6.1        5.2        2.9       14.5 
020727  234209  47  29.3070 N  63  18.1200 W   6.1        5.2        2.9       14.5 
020727  234209  47  29.3070 N  63  18.1200 W   6.1        5.2        2.9       14.5 
020727  234209  47  29.3070 N  63  18.1200 W   6.1        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234211  47  29.3060 N  63  18.1150 W   5.9        5.2        2.9       14.5 
020727  234213  47  29.3050 N  63  18.1110 W   5.6        5.2        2.9       14.5 
020727  234213  47  29.3050 N  63  18.1110 W   5.6        5.2        2.9       14.5 
020727  234213  47  29.3050 N  63  18.1110 W   5.6        5.2        2.9       14.5 
020727  234213  47  29.3050 N  63  18.1110 W   5.6        5.2        2.9       14.5 
020727  234213  47  29.3050 N  63  18.1110 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234215  47  29.3030 N  63  18.1070 W   5.6        5.2        2.9       14.5 
020727  234217  47  29.3020 N  63  18.1020 W   5.5        5.2        2.9       14.5 
020727  234217  47  29.3020 N  63  18.1020 W   5.5        5.2        2.9       14.5 
020727  234217  47  29.3020 N  63  18.1020 W   5.5        5.2        2.9       14.5 
020727  234217  47  29.3020 N  63  18.1020 W   5.5        5.2        2.9       14.5 
020727  234217  47  29.3020 N  63  18.1020 W   5.5        5.2        2.9       14.5 
020727  234219  47  29.3010 N  63  18.0990 W   5.2        5.2        2.9       14.5 
020727  234219  47  29.3010 N  63  18.0990 W   5.2        5.2        2.9       14.5 
020727  234219  47  29.3010 N  63  18.0990 W   5.2        5.2        2.9       14.5 
020727  234219  47  29.3010 N  63  18.0990 W   5.2        5.2        2.9       14.5 
020727  234219  47  29.3010 N  63  18.0990 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234221  47  29.3000 N  63  18.0950 W   5.2        5.2        2.9       14.5 
020727  234223  47  29.2990 N  63  18.0910 W   5.0        5.2        2.9       14.5 
020727  234223  47  29.2990 N  63  18.0910 W   5.0        5.2        2.9       14.5 
020727  234223  47  29.2990 N  63  18.0910 W   5.0        5.2        2.9       14.5 
020727  234223  47  29.2990 N  63  18.0910 W   5.0        5.2        2.9       14.5 
020727  234223  47  29.2990 N  63  18.0910 W   5.0        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234225  47  29.2980 N  63  18.0870 W   4.7        5.2        2.9       14.5 
020727  234227  47  29.2970 N  63  18.0840 W   4.6        5.2        2.9       14.5 
020727  234227  47  29.2970 N  63  18.0840 W   4.6        5.2        2.9       14.5 
020727  234227  47  29.2970 N  63  18.0840 W   4.6        5.2        2.9       14.5 
020727  234227  47  29.2970 N  63  18.0840 W   4.6        5.2        2.9       25.5*
020727  234227  47  29.2970 N  63  18.0840 W   4.6        5.2        2.9       25.5 
020727  234229  47  29.2960 N  63  18.0800 W   4.6        5.2        2.9       25.5 
020727  234229  47  29.2960 N  63  18.0800 W   4.6        5.2        2.9       25.5 
020727  234229  47  29.2960 N  63  18.0800 W   4.6        5.2        2.9       25.5 
020727  234229  47  29.2960 N  63  18.0800 W   4.6        5.2        2.9       25.5 
020727  234229  47  29.2960 N  63  18.0800 W   4.6        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234231  47  29.2950 N  63  18.0770 W   4.1        5.2        2.9       25.5 
020727  234233  47  29.2940 N  63  18.0740 W   4.2        5.2        2.9       25.5 
020727  234233  47  29.2940 N  63  18.0740 W   4.2        5.2        2.9       25.5 
020727  234233  47  29.2940 N  63  18.0740 W   4.2        5.2        2.9       65.5*
020727  234233  47  29.2940 N  63  18.0740 W   4.2        5.2        2.9       65.5 
020727  234233  47  29.2940 N  63  18.0740 W   4.2        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234235  47  29.2930 N  63  18.0710 W   3.8        5.2        2.9       65.5 
020727  234237  47  29.2920 N  63  18.0680 W   3.8        5.2        2.9       65.5 
020727  234237  47  29.2920 N  63  18.0680 W   3.8        5.2        2.9       65.5 
020727  234237  47  29.2920 N  63  18.0680 W   3.8        5.2        2.9       65.5 
020727  234237  47  29.2920 N  63  18.0680 W   3.8        5.2        2.9       65.5 
020727  234237  47  29.2920 N  63  18.0680 W   3.8        5.2        2.9       65.5 
020727  234239  47  29.2910 N  63  18.0650 W   3.6        5.2        2.9       65.5 
020727  234239  47  29.2910 N  63  18.0650 W   3.6        5.2        2.9       32.1*
020727  234239  47  29.2910 N  63  18.0650 W   3.6        5.2        2.9       32.1 
020727  234239  47  29.2910 N  63  18.0650 W   3.6        5.2        2.9       32.1 
020727  234239  47  29.2910 N  63  18.0650 W   3.6        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234241  47  29.2910 N  63  18.0630 W   3.3        5.2        2.9       32.1 
020727  234243  47  29.2900 N  63  18.0600 W   3.0        5.2        2.9       32.1 
020727  234243  47  29.2900 N  63  18.0600 W   3.0        5.2        2.9       32.1 
020727  234243  47  29.2900 N  63  18.0600 W   3.0        5.2        2.9       32.1 
020727  234243  47  29.2900 N  63  18.0600 W   3.0        5.2        2.9       51.5*
020727  234243  47  29.2900 N  63  18.0600 W   3.0        5.2        2.9       51.5 
020727  234245  47  29.2890 N  63  18.0580 W   3.1        5.2        2.9       51.5 
020727  234245  47  29.2890 N  63  18.0580 W   3.1        5.2        2.9       51.5 
020727  234245  47  29.2890 N  63  18.0580 W   3.1        5.2        2.9       51.5 
020727  234245  47  29.2890 N  63  18.0580 W   3.1        5.2        2.9       51.5 
020727  234245  47  29.2890 N  63  18.0580 W   3.1        5.2        2.9       51.5 
